MAC,Vendor,RSSI,Last Seen,Name,Alias,Cennectable,Flags,Services
5B:53:43:CC:0D:9E,"Apple, Inc.",-42,2023-02-23 13:17:36,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
F3:E4:D1:29:BC:67,"Anhui Huami Information Technology Co., Ltd.",-70,2023-02-23 13:17:36,FALSE,BR/EDR Not Supported,
F2:00:CA:DE:67:C9,"Apple, Inc.",-50,2023-02-23 13:14:58,FALSE,,
26:BB:42:0F:B4:26,"Apple, Inc.",-43,2023-02-23 13:17:36,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
7E:74:E8:ED:6A:E0,"Apple, Inc.",-43,2023-02-23 13:17:36,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
6D:07:A0:EB:3D:69,"Apple, Inc.",-43,2023-02-23 13:17:36,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
46:C1:18:63:F3:45,"Apple, Inc.",-58,2023-02-23 13:17:36,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
77:C9:9F:78:28:E5,"Apple, Inc.",-77,2023-02-23 13:17:36,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
C5:AE:F1:87:95:71,"Apple, Inc.",-48,2023-02-23 13:15:07,FALSE,,
F0:5C:FD:08:94:68,"Apple, Inc.",-75,2023-02-23 13:14:57,FALSE,,
EF:96:7E:C8:75:48,"Apple, Inc.",-66,2023-02-23 13:15:15,FALSE,,
F2:A2:72:25:D9:CC,"Apple, Inc.",-43,2023-02-23 13:17:36,FALSE,,
D9:1B:35:CD:50:A7,"Apple, Inc.",-79,2023-02-23 13:17:36,FALSE,,
FF:2D:7F:CE:8A:8A,"Apple, Inc.",-42,2023-02-23 13:17:36,FALSE,,
DD:83:3E:BD:A8:D0,"Apple, Inc.",-71,2023-02-23 13:17:35,FALSE,,
80:C5:F2:5A:01:38,AzureWave Technology Inc.,-84,2023-02-23 13:17:36,FALSE,BR/EDR Not Supported,
5B:53:43:CC:0D:9E,"Apple, Inc.",-42,2023-02-23 13:17:37,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
F3:E4:D1:29:BC:67,"Anhui Huami Information Technology Co., Ltd.",-71,2023-02-23 13:17:37,FALSE,BR/EDR Not Supported,
F2:00:CA:DE:67:C9,"Apple, Inc.",-50,2023-02-23 13:14:58,FALSE,,
26:BB:42:0F:B4:26,"Apple, Inc.",-43,2023-02-23 13:17:37,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
7E:74:E8:ED:6A:E0,"Apple, Inc.",-42,2023-02-23 13:17:37,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
6D:07:A0:EB:3D:69,"Apple, Inc.",-43,2023-02-23 13:17:37,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
46:C1:18:63:F3:45,"Apple, Inc.",-53,2023-02-23 13:17:37,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
77:C9:9F:78:28:E5,"Apple, Inc.",-75,2023-02-23 13:17:37,FALSE,"LE + BR/EDR (controller), LE + BR/EDR (host)",
C5:AE:F1:87:95:71,"Apple, Inc.",-48,2023-02-23 13:15:07,FALSE,,
F0:5C:FD:08:94:68,"Apple, Inc.",-75,2023-02-23 13:14:57,FALSE,,
EF:96:7E:C8:75:48,"Apple, Inc.",-66,2023-02-23 13:15:15,FALSE,,
F2:A2:72:25:D9:CC,"Apple, Inc.",-43,2023-02-23 13:17:36,FALSE,,
D9:1B:35:CD:50:A7,"Apple, Inc.",-79,2023-02-23 13:17:36,FALSE,,
FF:2D:7F:CE:8A:8A,"Apple, Inc.",-42,2023-02-23 13:17:36,FALSE,,
DD:83:3E:BD:A8:D0,"Apple, Inc.",-71,2023-02-23 13:17:37,FALSE,,
80:C5:F2:5A:01:38,AzureWave Technology Inc.,-84,2023-02-23 13:17:36,FALSE,BR/EDR Not Supported,
